unikey3,性別,年齡,縣市,OB等級,星座,會員年資_天數,是否獨居,是否為寵愛自己名單,高健康意識,高美麗意識,健檢標籤,美容標籤,保健標籤,有無養寵物,全通路歷史累積消費金額,全通路歷史累積消費件數,全通路近三年累積消費金額,全通路近三年累積消費件數,全通路近一年累積消費金額,全通路近一年累積消費件數,全通路近一年保健消費金額,全通路近一年保健消費件數,全通路近一年美容消費金額,全通路近一年美容消費件數,ob歷史累積消費金額,ob歷史累積消費件數,OB近三年累積消費金額,OB近三年累積消費件數,OB近一年累積消費金額,OB近一年累積消費件數,OB近一年保健消費金額,OB近一年保健消費件數,OB近一年美容消費金額,OB近一年美容消費件數,三年內有高單一次付清,三年內買過黃金鑽石,十年地址不變,商務菁英,房產投資客,打高爾夫,有富等信用卡,有高價保單,科學園區3公里內,買過大額禮券,買過收藏品,退休保健族,重金珠寶客,關注理財,高價地段,高社經地位職業,persona,rr
26015849,女,79.0,屏東縣內埔鄉,Z,水瓶座,6480,否,否,否,否,否,是,是,否,282314.76187000005,66,56735.23809,11,5176.1904700000005,3,0.0,0,2838.09524,1,215078.09524,26,54397.14286000001,9,2838.09524,1,0.0,0,2838.09524,1,否,否,否,否,否,否,0,否,否,否,否,是,0,否,否,否,"1. 家庭關係
    1) 客戶提到她的家庭每月有固定的開銷。
    2) 客戶目前與他人一起用餐，顯示她可能與家人或朋友有一定的互動。

2. 健康狀況
    1) 客戶年紀較大（78歲），身體狀況不佳，抵抗力較弱。
    2) 客戶有膝蓋不適及骨裂情況，正在接受物理治療，並考慮是否需要手術。
    3) 客戶有胃發炎、高血壓、三高、尿酸及類風濕問題。
    4) 客戶曾進行過白內障手術，且有皮膚乾燥、腰痠背痛的情況。
    5) 客戶平常睡眠狀況尚可，能睡到八個小時。
    6) 客戶每天早上五點半起床運動，運動到七點，顯示有一定的運動習慣。

3. 職業背景
    1) 客戶已經退休，但提到平常早上仍在做生意，工作很忙。
    2) 客戶提到她很會精打細算，對金錢管理有自己的方式，並偏好用現金支付以避免超支。

4. 健康食品使用心得
    1) 客戶有服用多種健康食品，包括靜脈高鐵相關保健品、磷蝦油、葉黃素、葉綠素、薑黃素、胎盤素及幹細胞產品。
    2) 客戶曾購買過葡萄王的健康食品，並提到每天早餐飯後服用兩顆。
    3) 客戶提到膠原蛋白對皮膚、骨骼、韌帶有幫助，且自然澎潤效果明顯，但吸收效果與分子大小有關。
    4) 客戶目前暫時停止使用中醫提供的健康食品，並提到她有很多健康食品需要使用完。

5. 禁忌
    1) 客戶提到自己暫時不吃精緻澱粉類食物，例如麵包。
    2) 客戶不耐受魚油，並暫時不會再進行醫美。",1
26023818,女,67.0,台中市北區,Z,金牛座,6470,否,否,是,否,否,是,是,否,79924.23811,35,40694.28573,18,28123.80952,11,21760.95238,7,0.0,0,5657.14286,1,5657.14286,1,5657.14286,1,5657.14286,1,0.0,0,否,否,否,否,否,否,0,否,否,否,否,是,0,否,否,否,,1
26033026,女,62.0,台中市西區,Z,天蠍座,6458,否,否,否,是,否,是,是,否,324271.42852,201,157587.61902999997,88,53107.61904,26,4743.80952,1,13110.4762,4,12207.61904,6,7866.66666,3,7486.66666,2,4743.80952,1,0.0,0,否,否,是,否,否,否,0,否,否,否,否,否,0,否,是,否,"1. 家庭關係
    1) 客戶有一位成年女兒，女兒從小到大個性聽話，但身體健康狀況不佳，容易過敏，可能有濕氣重的問題，對藥物和蒜頭過敏。
    2) 客戶提到家中有小朋友曾穿過石墨烯內衣，但因拉鍊設計不佳感到不舒服。

2. 健康狀況
    1) 客戶有心律不整的健康問題，並提到不喜歡穿貼身衣物，因為心臟不好，不喜歡有束縛感。
    2) 客戶提到最近體重增加，穿羊毛衣服時感覺貼身。

3. 職業背景
    1) 客戶是東森的A級會員。
    2) 客戶提到她即將前往歐洲旅行，預計六月五日回國，目前人在外辦事。

4. 健康食品使用心得
    1) 客戶有在服用益生菌，會輪流食用不同品牌，家中存有大量益生菌和保健食品，包括日本和美國品牌的產品。
    2) 客戶固定服用合利他命，特別是日本和力他命，並提到曾購買苦茶油，雖然尚未使用，但有混合使用的經驗。

5. 禁忌
    1) 客戶的孩子對藥物和蒜頭過敏。
    2) 客戶不使用牙膏，並表示不想亂花錢，近期因旅行和購物花費較多，決定開始控制開支。",1
26033354,男,70.0,苗栗縣竹南鎮,C,獅子座,6458,否,否,是,否,否,否,是,否,84850.90475,37,19660.000010000003,6,15974.285720000002,4,15974.285720000002,4,0.0,0,20717.14286,5,15974.28572,4,15974.28572,4,15974.28572,4,0.0,0,否,否,是,否,否,否,0,否,否,否,否,否,0,否,否,否,,1
26037758,女,83.0,高雄市左營區,C,金牛座,6453,否,否,是,否,否,是,是,否,201829.8095,102,155805.71429,76,56495.2381,25,21952.38096,6,4342.85714,2,40333.333320000005,10,40333.33331999999,10,12571.42857,3,9828.57143,2,2742.85714,1,否,否,否,否,否,否,0,否,否,否,否,是,0,否,否,否,"1. 家庭關係
    1) 客戶有一名已故的先生，先生生前是陸戰隊成員，體格健壯，去世已有四年。
    2) 客戶有一名兒子，身高182公分，體重70-80公斤，單身且離婚，無小孩，患有糖尿病，需注射胰島素和服用藥物，經濟條件良好。
    3) 客戶有一名女兒，住在外面，身體不好，有腎臟問題，需服用醫生開的藥物，曾從美國寄回保健品。
    4) 客戶的孫女最近結婚，孫女的先生曾在日本讀書。
    5) 客戶的女婿在高雄的好市多工作，負責家中日用品的供應。
    6) 客戶的孩子住在她家附近，房子是她購買的。

2. 健康狀況
    1) 客戶82歲，身體狀況不佳，患有糖尿病、骨質疏鬆、乳腺增生、胃潰瘍、胃酸過多，血壓不穩定，近期血壓高達149，並有嘔吐症狀。
    2) 客戶有膝蓋和大腿骨不適，膝蓋偶爾痠痛，曾摔倒兩次導致腦部和腿部問題，並有膝蓋疼痛和脫臼的情況。
    3) 客戶的眼睛不適，乾澀，無法看電視，並有腳底麻木和大腿、骨盆腔酸痛的症狀。
    4) 客戶精神狀況不佳，需接受精神、內臟和老年健康方面的診療，並有三位專門的醫生。
    5) 客戶每天早上服用口服藥物，並正在服用大量西藥和多種保健食品。

3. 職業背景
    1) 客戶曾在海軍工作。
    2) 客戶的先生曾是陸戰隊成員。
    3) 客戶的兒子目前從事交通管理相關工作。

4. 健康食品使用心得
    1) 客戶每天喝補骨胜肽，服用魚油、鱈魚魚肝油、B群、龜鹿錠、華陀保健食品等，並認為魚油和鱈魚魚肝油對眼睛乾澀有改善。
    2) 客戶曾購買過多種保健食品，包括苦瓜胜肽、甘味人生、挺立鈣、羅利魚油、日日光、維骨力等，對部分產品效果滿意。
    3) 客戶從年輕時開始食用燕窩，並每天吃雞蛋、喝牛奶，少吃肉類。
    4) 客戶的醫生每三個月會開健康食品進行保養，避免重複開藥。

5. 禁忌
    1) 客戶不吃外賣、便當和自助餐，認為不乾淨且怕胖。
    2) 客戶不喝魚肝油，但會用羅利魚油涼拌或炒菜。
    3) 客戶不購買日本產品，對日本有歷史上的不滿。
    4) 客戶對含中藥成分的保健食品不感興趣，家中已有類似產品。
    5) 客戶不吃綠色葡萄，只吃紫色葡萄。",1
26044744,女,61.0,桃園市平鎮區,D+,金牛座,6444,否,否,是,否,否,否,是,否,64283.66666,28,11284.7619,3,8446.666659999999,2,8446.666659999999,2,0.0,0,11275.23808,5,8446.666659999999,2,8446.666659999999,2,8446.666659999999,2,0.0,0,否,否,是,否,否,否,0,否,否,否,否,否,0,否,否,否,"1. 家庭關係
    1) 未提及家庭關係相關內容。

2. 健康狀況
    1) 客戶為60歲女性，未提及具體健康問題。
    2) 客戶對幹細胞及粒線體注射效果持懷疑態度，並表示不敢亂吃幹細胞相關產品。

3. 職業背景
    1) 未提及職業背景相關內容。

4. 健康食品使用心得
    1) 客戶有服用益生菌，未提及具體效果。
    2) 客戶有在吃葉黃素，未提及具體效果。
    3) 客戶會上網查看挺立鈣的相關資訊，但未提及是否使用。
    4) 客戶不喜歡喝一瓶的產品。

5. 禁忌
    1) 客戶表示不敢亂吃幹細胞相關產品。
    2) 客戶曾使用面膜，但認為效果不好，因此不再使用。
    3) 客戶提到她的朋友曾注射粒線體，但效果不佳。
    4) 客戶提到她的朋友曾去日本打幹細胞，費用約一百萬。
    5) 客戶目前使用勝利品牌的保養品，效果很好，皮膚變得透明亮白，並已使用一年多。",1
26055238,女,62.0,苗栗縣頭份市,D,金牛座,6431,否,否,否,否,否,否,是,否,132491.71426,91,10239.047609999998,9,4911.42857,5,1140.95238,2,0.0,0,1140.95238,2,1140.95238,2,1140.95238,2,1140.95238,2,0.0,0,否,否,是,否,否,否,0,否,否,否,否,否,0,否,否,否,"1. 家庭關係
    1) 客戶提到小孩目前正在睡覺。
    2) 客戶的保健品多由小朋友幫忙購買，並且主要是為了小朋友而購買。

2. 健康狀況
    1) 客戶目前健康狀況良好，沒有高血壓、高血脂、高血糖或高膽固醇的問題。

3. 職業背景
    1) 無相關資訊。

4. 健康食品使用心得
    1) 客戶有在服用葉黃素，但不清楚品牌，因為是小朋友幫她購買的。
    2) 客戶表示她不會每天服用葉黃素，僅在需要保養時才服用，目前家中還有三盒未使用完的葉黃素，其中兩盒未開封。
    3) 客戶有購買魚油，且家中目前還有存貨。
    4) 客戶會一次性購買一整組保健品，主要是為了小朋友。
    5) 客戶剛從日本旅遊回來，並已在當地購買了所需的保健品，因此目前不需要再購買相關產品。

5. 禁忌
    1) 客戶表示目前沒有需要購買保健食品的需求。
    2) 客戶表示她沒有聽過粒線體產品。",1
26063272,女,80.0,新竹市,B,獅子座,6422,否,否,是,是,否,是,是,否,676071.1429099999,130,259357.14287000004,38,64591.42859000001,13,41487.61905,3,20856.19049,5,582304.76193,68,248896.19049000004,26,64591.42859000001,10,41487.61905000001,3,20856.19049,5,否,否,否,否,否,否,0,否,否,否,否,否,0,是,否,否,"1. 家庭關係
    1) 客戶與家人同住，有四個小孩，其中一位孩子是工程師，工作繁忙，早出晚歸。
    2) 客戶的孫子在大陸讀書，家中還有一位一歲的小孩。
    3) 客戶提到家中有家長患有糖尿病，需要注射胰島素。
    4) 客戶每兩個月與家人聚會一次，並提到過年時會送禮。

2. 健康狀況
    1) 客戶有三高問題（血壓、血糖、血脂），並服用相關藥物，且有檢查腎臟健康。
    2) 客戶提到低血壓、頭暈、頭痛、咳嗽、感冒、身體虛弱、視力模糊等健康問題，並曾開過眼睛手術但效果不佳。
    3) 客戶最近身體不適，曾跌倒且感到無力，需有人陪伴才能行走。
    4) 客戶常感到不舒服，已持續一年，並表示不想再去看醫生。
    5) 客戶每三年進行一次健康檢查，並有使用慢性處方簽。

3. 職業背景
    1) 客戶目前從事志工工作，並提到自己已經八年沒有上班。
    2) 客戶經濟狀況不佳，主要依靠小孩支持，並需每月繳交三萬塊貸款。

4. 健康食品使用心得
    1) 客戶有使用蚓激酶、葉黃素、萬壽元、黃金土龍鴕鳥龜鹿精等產品，並表示蚓激酶有助於三高改善。
    2) 客戶對葉黃素效果表示懷疑，認為效果不明顯，但仍有存貨並每日服用。
    3) 客戶對萬壽元產品有存貨，通常在晚上睡前服用，並表示其效果不錯。
    4) 客戶對玻尿酸產品、美白產品、即飲燕窩等有興趣，但對價格較為敏感。
    5) 客戶提到使用某些保養品後，皮膚乾燥情況有所改善，且對皮膚緊實度和保濕度有期待。

5. 禁忌
    1) 客戶不喜歡膠囊形式的產品，偏好其他形式。
    2) 客戶表示不喝酒，對於高價產品持保留態度，並對經濟負擔較為敏感。
    3) 客戶對於冰的產品感到不方便，並對某些產品的包裝不滿意。",1
26071050,女,66.0,台北市大安區,D+,雙子座,6413,否,否,否,是,否,是,是,否,299785.85715000005,151,75047.61907999999,38,28796.19048,15,7133.33333,3,11291.42858,5,74313.33334,18,8514.28572,2,5676.19048,1,0.0,0,5676.19048,1,否,否,是,否,否,否,0,否,否,否,否,否,0,否,否,否,"1. 家庭關係
    1) 客戶提到她的兒子有朋友從事面膜相關工作，並且她的兒子有訂購面膜。
    2) 客戶家中有很多面膜和保養品。

2. 健康狀況
    1) 客戶目前有在食用保健食品，但尚未吃完之前購買的葉黃素。
    2) 客戶提到她去日本旅遊時購買了一些保健食品。

3. 職業背景
    1) 客戶提到她目前正在上課。
    2) 客戶常常外出，生活較為忙碌。

4. 健康食品使用心得
    1) 客戶曾購買白蘭氏磷蝦油、魚油、海洋膠原飲、自然美時空膠囊、自然美小藍球膠囊等多種保健食品，但多數尚未使用完。
    2) 客戶表示她用不到白蘭氏的產品，並對東森提供的商品不滿意，認為不是她想要的。

5. 禁忌
    1) 客戶提到不需要購買益生菌產品。
    2) 客戶目前家中有很多保健食品、保養品和商品，認為數量過多。",1
26083975,女,65.0,新北市土城區,Z,獅子座,6400,否,否,否,否,否,是,是,否,527165.0476500001,302,113705.71431000002,56,19442.85714,6,15185.71428,4,1895.2381,1,10856.19048,3,5657.14286,1,5657.14286,1,5657.14286,1,0.0,0,否,否,是,否,否,否,0,否,否,否,否,否,0,否,否,否,"1. 家庭關係
    1) 客戶的女兒負責購買葉黃素及其他商品，並使用APP或電腦進行訂購。
    2) 客戶的保健食品通常由管理室代收。

2. 健康狀況
    1) 客戶偶爾服用骨頭關節保養的保健食品，但並非每天服用。
    2) 客戶目前人不在台灣。

3. 職業背景
    1) 無明確提及客戶的職業背景。

4. 健康食品使用心得
    1) 客戶家中已有大量葉黃素和益生菌，且葉黃素尚未吃完，暫時不需要新的葉黃素產品。
    2) 客戶曾購買並使用過穆拉德的保健食品，效果尚可，但並非經常服用，目前尚未服用完畢。
    3) 客戶曾購買並使用過台酒的青春露，但該產品已停產。
    4) 客戶家中有許多保健品，但她並未持續服用。

5. 禁忌
    1) 客戶目前不需要購買新的保健食品，因為家中存貨充足。
    2) 客戶否認自己是鍋寶產品的愛用者，雖然曾購買過相關產品。",1
26085172,女,74.0,高雄市苓雅區,C,雙魚座,6399,否,否,否,是,否,是,是,否,55684.00001,24,20359.04763,9,9256.19048,3,5657.14286,1,3599.04762,2,29787.619060000005,10,20359.04763,9,9256.19048,3,5657.14286,1,3599.04762,2,否,否,是,否,否,否,0,否,否,否,否,否,0,否,否,否,,1
26090414,女,49.0,新北市汐止區,C,金牛座,6394,否,否,否,是,否,是,是,否,1033137.1427599996,402,144579.0476,58,53381.90477,14,12571.42857,1,26180.95239000001,7,644416.19043,150,88622.85714000002,23,44409.52382,9,12571.42857,1,26180.95239000001,7,否,否,是,否,否,否,0,否,否,是,否,否,0,是,否,否,"1. 家庭關係
    1) 客戶與先生關係良好，兩人都有在服用鈣片，認為補充鈣質對健康很重要。
    2) 客戶有小孩，曾為小朋友購買過背心式內衣。

2. 健康狀況
    1) 客戶有血糖問題，糖化血色素曾達到10點多，目前控制在6點多，但最近一年有升高情況。
    2) 客戶有拇指外翻問題，對鞋子的版型有特別需求。
    3) 客戶有黑斑問題，曾使用美白產品但效果不明顯。
    4) 客戶有排便困擾，排便頻率約兩三天一次。
    5) 客戶曾因飲食習慣改變導致血糖升高，並表示難以控制零食攝取量。
    6) 客戶不敢吃高糖分水果，但偶爾會吃奇異果和番茄。

3. 職業背景
    1) 客戶目前無工作，主要待在家中，最近才開始上班並開始保養。
    2) 客戶早上通常在接維修電話工作，因此無法接聽其他電話。

4. 健康食品使用心得
    1) 客戶和先生都有服用鈣片，認為補充鈣質對健康有幫助。
    2) 客戶曾使用過妍美会的膠原蛋白產品，認為效果很好。
    3) 客戶曾使用過某品牌的果凍產品，對排便問題非常有效，但對另一品牌果凍效果一般。
    4) 客戶曾使用過苦瓜胜肽產品，但因價格昂貴且效果不明顯而停止購買。
    5) 客戶曾使用過珍珠鹿角鈣，對頭髮有幫助，並認為效果不錯。
    6) 客戶家中還有益生菌及其他保健食品，暫時不考慮購買新產品。

5. 禁忌
    1) 客戶擔心糖尿病會影響保健品效果，但專員表示補充鈣質對代謝有幫助。
    2) 客戶不建議一次吃兩顆保健品，應該分開吃。
    3) 客戶避免食用高糖分水果，並認為果糖應避免攝取，偏好無糖產品。",1
26096716,男,57.0,新竹市,D+,巨蟹座,6388,否,否,否,否,否,否,是,否,9333.33333,5,7933.333329999999,4,4152.38095,2,2828.57143,1,0.0,0,2828.57143,1,2828.57143,1,2828.57143,1,2828.57143,1,0.0,0,否,否,否,否,否,否,0,否,否,否,否,否,0,否,否,否,,1
26100567,女,47.0,雲林縣斗南鎮,D+,金牛座,6384,否,否,否,否,否,否,是,否,55524.57143,31,17020.0,2,17020.0,2,9428.57143,1,0.0,0,16971.42857,3,9428.57143,1,9428.57143,1,9428.57143,1,0.0,0,否,否,否,否,否,否,0,否,否,否,否,否,0,否,否,否,,1
26102457,男,61.0,高雄市三民區,C,雙子座,6382,否,否,是,否,否,是,是,否,268463.66669,135,181250.47621,81,78037.14289999998,40,52114.28574000001,15,3085.71429,3,60645.71432,27,60645.71431999996,27,59702.85717999999,26,46685.71431,12,1028.57143,1,否,否,是,否,否,否,0,否,否,否,否,否,0,否,否,否,"1. 家庭關係
    1) 客戶與父母同住。
    2) 客戶的父親是退休老師。

2. 健康狀況
    1) 客戶曾進行健康檢查，結果顯示狀況良好。
    2) 客戶認為活菌對健康有幫助，並提到自己做的食物比較健康。
    3) 客戶提到平常會透過食物補充營養。

3. 職業背景
    1) 客戶提到購買的物品是用於公司。
    2) 客戶對於興富發的線上直播活動和七喜的微信上班類型的投資表示沒有興趣。

4. 健康食品使用心得
    1) 客戶每天服用一到兩顆魚油，目前正在服用從美國帶回來的深色魚油，並提到早晚分別服用不同品牌的魚油。
    2) 客戶曾購買過葉黃素，並提到葉黃素是飯後服用，購買的數量足夠超過一年使用。
    3) 客戶每天喝一包益生菌，家中還有兩盒益生菌，足夠食用一到兩個月。
    4) 客戶曾購買過華陀的枸杞、人蔘和基金產品，但目前不打算再購買人蔘，並提到人參不能天天吃，通常兩天吃一包。
    5) 客戶曾購買過舒酸定牙膏和大罐魚油，並提到五月購買的魚油足夠吸收半年到一年。
    6) 客戶提到醫生建議需要時會吃相關保健食品。

5. 禁忌
    1) 客戶對幹細胞產品的用途和效果沒有概念，表示需要考慮和了解更多資訊。
    2) 客戶目前不想購買產品，表示需要先了解保額和產品內容。
    3) 客戶提到夏天天氣熱，不適合某種服務。
    4) 客戶不使用芳香劑，而是使用筷木和其他天然材料。",1
